,contact_cost,joint_limits_cost,object_cost,pose_cost,power_cost,reach_cost,reg_cost,self_collision_cost
192,0.0,0.0,0.0,74.53397079263969,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,73.69198562777977,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,72.85007360705708,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,72.00796350770027,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,71.17090326075711,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,70.33896957442116,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,69.51024872402634,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,68.68274630894926,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,67.85768416292976,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,67.03125355631981,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,66.21045134129471,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,65.39518146168145,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,64.58738547155183,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,63.78419144236644,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,62.98539157863822,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,62.19043902311488,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,61.39388790749645,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,60.60086871596334,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,59.80792147538641,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,59.02744434824739,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,58.25668756658039,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,57.49131915830442,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,56.73596833807214,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,55.97896342065024,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,55.23557745015596,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,54.50649460151372,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,53.78671897816839,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,53.07032570453177,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,52.357774781146304,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,51.65440508227917,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,50.95908102669824,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,50.27358930883946,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,49.5936400961387,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,48.90365944880437,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,48.21746981325715,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,47.53445167801452,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,46.84883504125861,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,46.165676798481016,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,45.48937536142984,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,44.82059632122727,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,44.1567858065686,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,43.49521375962115,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,42.83911517116505,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,42.18095366353645,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,41.524530944131904,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,40.86967416865296,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,40.21966644109993,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,39.573923870916445,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,38.93418271722919,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,38.29792431118414,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,37.666051972059655,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,37.02885124957952,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,36.39129129798121,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,35.75741942569962,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,35.13080711004162,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,34.50708442017238,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,33.8873244303912,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,33.26564865295642,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,32.64728813093017,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,32.032385549270636,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,31.425410506314947,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,30.827237838714495,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,30.239547733968244,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,29.661168228748647,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,29.088643354138295,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,28.517038049799467,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,27.947275718914742,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,27.388700978431473,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,26.83707032134986,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,26.289716667186404,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,25.75056230370402,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,25.21563582082439,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,24.69163920041985,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,24.17859166271621,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,23.675746182650197,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,23.183267039485138,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,22.700661499081598,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,22.22137232115368,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,21.747103043217262,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,21.278769645748376,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,20.817398793139972,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,20.364927913071366,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,19.918079214230232,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,19.478910384246422,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,19.050950387815252,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,18.63056135877982,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,18.21606002723489,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,17.805578388414965,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,17.406117993009097,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,17.011922197054748,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,16.625795663984533,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,16.247039385445735,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,15.873775234395863,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,15.503833956106066,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,15.139870389694114,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,14.781653482887045,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,14.429100470982196,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,14.084162770459969,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,13.745982591140226,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,13.413184483961707,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,13.087714054369217,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,12.767722597435217,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,12.452804511926338,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,12.143680366454317,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,11.843326241968821,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,11.550575942197778,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,11.263034748782584,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,10.983487440796054,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,10.708377390330373,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,10.442616441452786,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,10.182645783980531,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,9.928808232704043,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,9.68033593989484,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,9.431179871250736,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,9.186496099218644,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,8.947382402835721,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,8.715142661112097,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,8.487758244472168,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,8.26086891525612,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,8.038689443665277,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,7.821457303523322,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,7.608332401381453,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,7.400029624986645,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,7.197399414115713,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,6.999752228174154,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,6.809171864857861,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,6.621860402957141,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,6.4409850855429,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,6.265567606824021,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,6.093044761722911,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,5.925324857937705,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,5.76020127065458,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,5.59922194724205,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,5.44418860518433,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,5.29203875037939,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,5.14494521926062,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,5.003331961954925,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,4.864255668025593,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,4.728972587269539,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,4.597589756047586,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,4.470201001417873,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,4.346696844865885,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,4.225794987583553,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,4.109159563019479,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,3.9953232888124486,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,3.8858382409354038,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,3.780336563572935,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,3.679924972897396,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,3.580790195136053,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,3.4835003208606805,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,3.390575205523882,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,3.301640415224412,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,3.216631021446328,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,3.134736956647526,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,3.0546719825339177,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,2.977199336601111,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,2.9018793241640393,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,2.8271776316473876,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,2.7549820323764127,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,2.684872108150908,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,2.6166206503147085,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,2.5506411032300518,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,2.4861352469718248,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,2.424601985664925,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,2.364344111851938,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,2.306152715882159,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,2.250067238917333,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,2.196551141722238,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,2.1446430223753397,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,2.095866135137549,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,2.0486146850319025,0.0,0.0,0.0,0.0
